axCG_mps2,ayCG_mps2,vxCG_mps,vyCG_mps,yawRate_radps
0.8616155646374666,-0.18216443557552808,0.432009487453649,-0.023240705967743334,-0.010297442586766544
0.8203874723766529,-4.5914377425384645,0.44198248840854976,-0.02492732011482063,-0.008726646259971648
0.7315433858683608,3.0872073045558412,0.4519545600251821,-0.026613934261897915,-0.012915436464758038
0.7062722540664157,4.509892248344534,0.4553275507539295,-0.006900453319265913,0.005759586531581287
0.7948960678841565,-1.7939264329560287,0.46530227665032187,-0.008587067466343197,-0.00017453292519943296
0.8200646356903111,5.431019996520439,0.46843790817309844,0.011126413476288791,0.013962634015954637
0.802698488957075,4.11867891658596,0.47312025252609724,-0.0201304220847365,-0.004886921905584123
0.6559122768497965,-6.400713487426582,0.49150323939418183,-0.033274622532408475,-0.015533430342749533
0.7086967265308165,1.0113779705310166,0.49295065532231624,-0.023417587841519944,-0.004014257279586958
0.8600913731615,2.669917193705416,0.5061765460827851,-0.005388412255392893,0.003665191429188092
0.7117928900210673,-7.231422474097541,0.508098680422861,0.004468622435495638,0.015533430342749533
0.7787855233362335,1.3255330249841109,0.5144667910439239,-0.01693034074193145,0.00034906585039886593
0.7574960774411909,0.04706395053900403,0.5258892270673022,-0.008758199846692943,0.0027925268031909274
0.718781285188254,-4.972088755216728,0.5341794720284412,-0.0203001283332315,-0.004014257279586958
0.5686927851126864,1.5010340599596435,0.5356268879565755,-0.010443093642342968,0.0022689280275926286
0.8602017701107628,8.013740127174948,0.54740536278891,-0.002270952747104461,0.00942477796076938
0.9014449591065795,5.987510274322648,0.5553395689410927,-0.013812881233643017,0.00471238898038469
0.9800079728937492,7.257106016771105,0.5584798901778517,0.00590118814813406,0.017627825445142728
0.9524752535349218,6.2495037089559045,0.5671180437734271,-0.005640740338404511,0.0066322511575784525
0.6991339015069867,2.0031935741384856,0.578659159399791,0.0025314005568340095,0.012042771838760876
0.6423798315548249,2.581099483400794,0.5852646292268245,-0.018867562620593078,0.0005235987755982988
0.7902987631380309,1.833888285276345,0.5851459496238391,-0.018867562620593078,-0.0022689280275926286
